Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
3.5117187500,28,-54550.9726562500,-37457.1953125000,-50261.2148437500,-2008.3878173828,-79274.6953125000,-43698.5429687500,-72837.0000000000,-34127.0078125000,-102070.0390625000,-98452.8906250000,-63596.3671875000,-57308.1601562500,-79183.7812500000,-51205.9140625000,-65449.1523437500,-67082.9843750000,,,
3.5156250000,28,-54552.7109375000,-37458.4375000000,-50266.0195312500,-2011.1743164063,-79283.0312500000,-43701.5000000000,-72842.0000000000,-34131.7539062500,-102070.0390625000,-98455.3828125000,-63600.3671875000,-57312.2851562500,-79186.2187500000,-51208.6757812500,-65448.8750000000,-67087.6796875000,,,
3.5195312500,28,-54541.8242187500,-37444.9414062500,-50256.3710937500,-2004.3116455078,-79283.8281250000,-43699.3945312500,-72865.8750000000,-34132.1289062500,-102070.0390625000,-98454.4921875000,-63597.5820312500,-57307.6992187500,-79182.1718750000,-51201.0585937500,-65439.4921875000,-67079.6328125000,,,
3.5234375000,28,-54524.3984375000,-37424.5273437500,-50236.9140625000,-1985.4395751953,-79269.3671875000,-43686.4492187500,-72847.1640625000,-34117.1875000000,-102070.0390625000,-98441.0468750000,-63581.2539062500,-57291.3203125000,-79166.9921875000,-51181.2031250000,-65417.9687500000,-67055.1562500000,,,
3.5273437500,28,-54519.1796875000,-37419.6484375000,-50229.6757812500,-1979.1002197266,-79260.5859375000,-43682.0195312500,-72832.2812500000,-34112.2460937500,-102070.0390625000,-98437.4375000000,-63575.6796875000,-57285.9062500000,-79159.9453125000,-51175.4726562500,-65404.1210937500,-67052.9375000000,,,
3.5312500000,28,-54529.7890625000,-37426.7265625000,-50241.0273437500,-1986.3156738281,-79277.1406250000,-43693.3710937500,-72833.8281250000,-34123.6367187500,-102070.0390625000,-98446.3437500000,-63586.3164062500,-57296.9921875000,-79172.4687500000,-51186.7148437500,-65415.6562500000,-67070.9453125000,,,
3.5351562500,28,-54542.5781250000,-37434.9648437500,-50254.7539062500,-1995.5996093750,-79294.4218750000,-43711.1835937500,-72841.5781250000,-34141.7890625000,-102070.0390625000,-98463.6562500000,-63602.9375000000,-57314.6445312500,-79187.0390625000,-51210.5039062500,-65434.9531250000,-67088.6796875000,,,
3.5390625000,28,-54536.3359375000,-37418.6367187500,-50248.6210937500,-1989.9051513672,-79307.8906250000,-43723.7539062500,-72880.4375000000,-34151.8671875000,-102070.0390625000,-98477.5156250000,-63610.5546875000,-57321.3984375000,-79193.2031250000,-51226.3554687500,-65444.5546875000,-67094.2890625000,,,
3.5429687500,28,-54513.3007812500,-37391.5625000000,-50225.7109375000,-1968.3562011719,-79304.0234375000,-43721.0664062500,-72915.7734375000,-34147.9218750000,-102070.0390625000,-98476.3437500000,-63604.7265625000,-57312.8203125000,-79188.0000000000,-51224.2890625000,-65439.4921875000,-67086.3281250000,,,
3.5468750000,28,-54492.8359375000,-37372.7773437500,-50206.0585937500,-1953.6331787109,-79290.7265625000,-43711.7343750000,-72896.6015625000,-34137.5820312500,-102070.0390625000,-98463.6171875000,-63591.8750000000,-57300.9921875000,-79176.7109375000,-51211.7656250000,-65428.1523437500,-67074.0234375000,,,
3.5507812500,28,-54491.6562500000,-37373.6640625000,-50204.3789062500,-1952.7449951172,-79285.6875000000,-43706.5234375000,-72871.1171875000,-34133.8710937500,-102070.0390625000,-98456.4140625000,-63589.4648437500,-57298.8515625000,-79174.6796875000,-51205.7695312500,-65426.1562500000,-67075.3281250000,,,
3.5546875000,28,-54498.2851562500,-37383.7382812500,-50216.3164062500,-1961.0433349609,-79297.9843750000,-43714.3476562500,-72892.4609375000,-34143.5312500000,-102070.0390625000,-98462.0625000000,-63598.0078125000,-57303.0976562500,-79183.4921875000,-51211.9257812500,-65433.7968750000,-67080.7656250000,,,
3.5585937500,28,-54502.7890625000,-37386.8789062500,-50223.1054687500,-1968.9644775391,-79311.7109375000,-43727.9296875000,-72917.0390625000,-34157.5859375000,-102070.0390625000,-98475.0781250000,-63607.3906250000,-57311.0429687500,-79193.2812500000,-51220.4296875000,-65443.0429687500,-67091.3750000000,,,
3.5625000000,28,-54502.5820312500,-37379.9804687500,-50217.7382812500,-1965.2655029297,-79314.3671875000,-43731.5664062500,-72933.1953125000,-34161.2851562500,-102070.0390625000,-98476.3828125000,-63606.5117187500,-57310.1679687500,-79191.5937500000,-51217.7304687500,-65438.3984375000,-67085.9609375000,,,
3.5664062500,28,-54509.5429687500,-37380.1992187500,-50214.3203125000,-1962.8685302734,-79310.3359375000,-43730.4726562500,-72943.7734375000,-34160.1757812500,-102070.0390625000,-98473.5703125000,-63604.2148437500,-57305.9335937500,-79189.9843750000,-51210.6601562500,-65432.5820312500,-67083.2265625000,,,
3.5703125000,28,-54524.7500000000,-37392.0507812500,-50221.9140625000,-1968.1492919922,-79307.2265625000,-43729.2656250000,-72906.2812500000,-34156.2226562500,-102070.0390625000,-98469.8750000000,-63604.3476562500,-57305.5585937500,-79189.7890625000,-51206.4492187500,-65430.4531250000,-67084.7109375000,,,
3.5742187500,28,-54537.5898437500,-37409.8750000000,-50234.4687500000,-1979.1002197266,-79309.9218750000,-43732.9414062500,-72885.0625000000,-34157.5585937500,-102070.0390625000,-98473.8046875000,-63611.0781250000,-57311.5546875000,-79196.5937500000,-51213.0195312500,-65435.0507812500,-67093.8359375000,,,
3.5781250000,28,-54539.8281250000,-37419.6093750000,-50239.6914062500,-1985.9506835938,-79322.5078125000,-43742.7734375000,-72917.3828125000,-34168.0859375000,-102070.0390625000,-98485.3125000000,-63618.9140625000,-57318.4921875000,-79203.6718750000,-51225.4687500000,-65441.4882812500,-67102.9140625000,,,
3.5820312500,28,-54539.9726562500,-37419.3554687500,-50234.1640625000,-1985.2692871094,-79329.4140625000,-43747.6992187500,-72922.0781250000,-34167.9882812500,-102070.0390625000,-98490.8984375000,-63618.1093750000,-57316.4843750000,-79203.5078125000,-51226.6835937500,-65435.8164062500,-67099.5546875000,,,
3.5859375000,28,-54544.5117187500,-37423.2851562500,-50231.5117187500,-1984.7094726563,-79328.7265625000,-43743.7812500000,-72899.6406250000,-34164.5195312500,-102070.0390625000,-98489.6484375000,-63613.9726562500,-57311.3984375000,-79201.2890625000,-51224.1914062500,-65429.2226562500,-67094.9921875000,,,
3.5898437500,28,-54572.1914062500,-37451.1367187500,-50252.2343750000,-2003.3017578125,-79342.1093750000,-43746.6914062500,-72889.8593750000,-34170.6640625000,-102070.0390625000,-98492.1484375000,-63621.5390625000,-57317.2851562500,-79208.3828125000,-51225.4570312500,-65436.9609375000,-67102.8437500000,,,
3.5937500000,28,-54607.6992187500,-37485.7421875000,-50277.8242187500,-2028.7808837891,-79364.3046875000,-43760.8671875000,-72892.9375000000,-34183.5390625000,-102070.0390625000,-98505.9531250000,-63637.6875000000,-57330.3164062500,-79217.2578125000,-51233.4609375000,-65446.8398437500,-67113.5078125000,,,
3.5976562500,28,-54625.1093750000,-37494.1875000000,-50284.0546875000,-2037.4200439453,-79370.5546875000,-43770.5390625000,-72921.7265625000,-34188.2695312500,-102070.0390625000,-98512.2265625000,-63640.6562500000,-57330.6953125000,-79229.4218750000,-51234.4101562500,-65451.0742187500,-67118.9765625000,,,
3.6015625000,28,-54622.2382812500,-37481.8007812500,-50277.1054687500,-2028.8660888672,-79361.1484375000,-43767.4257812500,-72972.7812500000,-34182.5507812500,-102070.0390625000,-98506.8593750000,-63627.9531250000,-57315.0703125000,-79222.3906250000,-51223.5703125000,-65434.7578125000,-67109.0703125000,,,
3.6054687500,28,-54619.7070312500,-37467.7460937500,-50270.6445312500,-2018.2071533203,-79343.5937500000,-43759.3945312500,-72985.0312500000,-34178.3789062500,-102070.0390625000,-98496.6406250000,-63611.0390625000,-57296.1523437500,-79210.1953125000,-51211.4882812500,-65419.4648437500,-67099.7656250000,,,
3.6093750000,28,-54626.1679687500,-37462.4882812500,-50273.4921875000,-2016.2238769531,-79329.4140625000,-43753.6132812500,-72956.8281250000,-34172.4179687500,-102070.0390625000,-98485.3125000000,-63598.0429687500,-57288.5351562500,-79202.0312500000,-51202.2148437500,-65412.9062500000,-67097.2187500000,,,
3.6132812500,28,-54644.6992187500,-37476.3710937500,-50291.0390625000,-2028.4036865234,-79331.7500000000,-43760.2929687500,-72965.1640625000,-34181.8710937500,-102070.0390625000,-98491.2421875000,-63604.0937500000,-57296.8828125000,-79207.2656250000,-51210.9140625000,-65433.9921875000,-67111.5546875000,,,
3.6171875000,28,-54655.0781250000,-37484.4257812500,-50302.2187500000,-2038.1987304688,-79333.7265625000,-43770.4062500000,-72990.2187500000,-34193.9296875000,-102070.0390625000,-98501.5781250000,-63616.9414062500,-57312.2265625000,-79216.3437500000,-51226.8085937500,-65466.1250000000,-67115.5937500000,,,
3.6210937500,28,-54656.1250000000,-37485.3164062500,-50303.0234375000,-2040.4862060547,-79325.9375000000,-43776.4531250000,-72994.8125000000,-34195.2421875000,-102070.0390625000,-98510.1875000000,-63623.7539062500,-57319.4296875000,-79219.0156250000,-51231.2734375000,-65481.7500000000,-67121.9296875000,,,
3.6250000000,29,-54654.8984375000,-37484.7578125000,-50299.9804687500,-2038.8679199219,-79312.5000000000,-43776.8320312500,-72986.2109375000,-34191.9960937500,-102070.0390625000,-98512.4453125000,-63623.6562500000,-57319.1250000000,-79218.0234375000,-51233.2304687500,-65487.5781250000,-67128.8515625000,,,
3.6289062500,29,-54663.3789062500,-37495.0859375000,-50306.0390625000,-2042.5913085938,-79303.3671875000,-43773.5585937500,-72933.0312500000,-34187.2500000000,-102070.0390625000,-98510.4921875000,-63626.0781250000,-57320.3632812500,-79218.9921875000,-51236.5390625000,-65483.8320312500,-67139.1328125000,,,
3.6328125000,29,-54683.5781250000,-37517.8632812500,-50321.1640625000,-2054.5278320313,-79306.2500000000,-43771.3789062500,-72852.2265625000,-34182.8945312500,-102070.0390625000,-98510.7109375000,-63630.1171875000,-57325.4882812500,-79222.8671875000,-51247.9062500000,-65481.0429687500,-67149.2578125000,,,
3.6367187500,29,-54695.5859375000,-37530.3007812500,-50328.9882812500,-2061.2321777344,-79321.3125000000,-43771.6835937500,-72830.7812500000,-34181.7734375000,-102070.0390625000,-98517.5468750000,-63634.1210937500,-57331.3046875000,-79228.4218750000,-51258.2968750000,-65475.2031250000,-67149.8046875000,,,
3.6406250000,29,-54695.4414062500,-37526.5898437500,-50323.3906250000,-2055.4038085938,-79330.5703125000,-43768.2148437500,-72829.3125000000,-34172.9531250000,-102070.0390625000,-98518.4843750000,-63632.4531250000,-57328.1875000000,-79227.1718750000,-51253.0156250000,-65455.2265625000,-67137.9218750000,,,
3.6445312500,29,-54695.2226562500,-37523.4257812500,-50314.8125000000,-2050.6706542969,-79322.4453125000,-43756.0976562500,-72794.4531250000,-34155.8437500000,-102070.0390625000,-98511.0625000000,-63628.2695312500,-57321.4492187500,-79223.9375000000,-51239.6210937500,-65443.8242187500,-67129.7031250000,,,
3.6484375000,29,-54708.4960937500,-37535.2500000000,-50320.5195312500,-2058.3361816406,-79333.7343750000,-43758.5039062500,-72774.1640625000,-34151.9765625000,-102070.0390625000,-98510.7343750000,-63633.5273437500,-57329.4179687500,-79229.6406250000,-51241.4687500000,-65457.3789062500,-67134.1015625000,,,
3.6523437500,29,-54734.3281250000,-37564.7812500000,-50343.3828125000,-2081.3940429688,-79350.3671875000,-43769.8828125000,-72764.6406250000,-34164.4453125000,-102070.0390625000,-98522.0859375000,-63652.0820312500,-57349.0429687500,-79244.5078125000,-51262.9101562500,-65482.2617187500,-67163.2734375000,,,
3.6562500000,29,-54749.6210937500,-37585.9804687500,-50360.9765625000,-2101.3247070313,-79367.3046875000,-43786.5625000000,-72764.8750000000,-34179.7656250000,-102070.0390625000,-98534.0703125000,-63667.7031250000,-57364.0585937500,-79256.9921875000,-51286.6953125000,-65501.1679687500,-67170.9921875000,,,
3.6601562500,29,-54749.2812500000,-37583.4375000000,-50361.2226562500,-2102.1887207031,-79381.9921875000,-43795.2890625000,-72799.6015625000,-34189.9023437500,-102070.0390625000,-98540.8593750000,-63671.1953125000,-57364.7890625000,-79257.3437500000,-51294.8593750000,-65501.1093750000,-67161.6250000000,,,
3.6640625000,29,-54741.4960937500,-37575.8671875000,-50355.1718750000,-2097.0295410156,-79392.4296875000,-43794.6796875000,-72825.6250000000,-34191.1171875000,-102070.0390625000,-98539.8593750000,-63666.7421875000,-57356.4062500000,-79252.5312500000,-51287.6445312500,-65489.1601562500,-67149.4921875000,,,
3.6679687500,29,-54746.4218750000,-37580.5156250000,-50358.3242187500,-2099.0493164063,-79403.0703125000,-43794.4726562500,-72815.9296875000,-34194.5000000000,-102070.0390625000,-98539.7031250000,-63664.8828125000,-57355.1171875000,-79254.0468750000,-51283.2773437500,-65487.3593750000,-67150.1953125000,,,
3.6718750000,29,-54763.7265625000,-37593.9960937500,-50370.6757812500,-2110.8034667969,-79416.4296875000,-43799.5976562500,-72822.3125000000,-34200.3906250000,-102070.0390625000,-98541.7812500000,-63668.4843750000,-57360.3710937500,-79261.5078125000,-51287.7539062500,-65494.0390625000,-67162.4765625000,,,
3.6757812500,29,-54781.0742187500,-37609.5585937500,-50385.0937500000,-2123.2751464844,-79427.8203125000,-43810.9257812500,-72883.5078125000,-34213.5820312500,-102070.0390625000,-98550.3125000000,-63675.7109375000,-57365.2773437500,-79271.5859375000,-51295.2148437500,-65501.9726562500,-67172.2968750000,,,
3.6796875000,29,-54779.3359375000,-37603.5742187500,-50381.4296875000,-2119.9533691406,-79424.1562500000,-43816.9726562500,-72942.7656250000,-34218.8593750000,-102070.0390625000,-98552.7343750000,-63672.1328125000,-57361.5390625000,-79272.7421875000,-51293.1562500000,-65496.4726562500,-67161.9296875000,,,
3.6835937500,29,-54764.4062500000,-37583.8007812500,-50364.2734375000,-2106.1552734375,-79396.5703125000,-43816.1796875000,-72994.9609375000,-34216.6601562500,-102070.0390625000,-98547.2109375000,-63662.7148437500,-57351.1601562500,-79267.2187500000,-51285.7109375000,-65488.6367187500,-67155.0000000000,,,
3.6875000000,29,-54758.1523437500,-37576.7187500000,-50355.2460937500,-2098.1611328125,-79394.2812500000,-43815.9140625000,-73027.5703125000,-34220.4179687500,-102070.0390625000,-98542.9296875000,-63662.2421875000,-57345.9882812500,-79257.7031250000,-51283.5195312500,-65488.6132812500,-67154.8828125000,,,
3.6914062500,29,-54770.6015625000,-37590.6640625000,-50361.4296875000,-2104.8654785156,-79393.6875000000,-43823.2148437500,-73009.2968750000,-34227.2695312500,-102070.0390625000,-98545.7109375000,-63668.9453125000,-57352.2460937500,-79271.6718750000,-51289.8125000000,-65498.1757812500,-67169.7421875000,,,
3.6953125000,29,-54793.6093750000,-37614.1718750000,-50381.1171875000,-2123.1779785156,-79410.8281250000,-43839.9453125000,-73015.2109375000,-34245.7148437500,-102070.0390625000,-98562.0312500000,-63686.6132812500,-57367.3437500000,-79285.6250000000,-51302.0273437500,-65509.3593750000,-67190.3906250000,,,
3.6992187500,29,-54806.0429687500,-37624.1601562500,-50393.9765625000,-2131.7683105469,-79431.0546875000,-43855.7617187500,-73054.5468750000,-34263.6875000000,-102070.0390625000,-98579.2734375000,-63696.8945312500,-57375.5351562500,-79294.4609375000,-51306.2617187500,-65511.1718750000,-67198.9375000000,,,
3.7031250000,29,-54804.0351562500,-37618.3437500000,-50393.6601562500,-2131.6831054688,-79436.0312500000,-43861.7500000000,-73056.6796875000,-34267.5820312500,-102070.0390625000,-98583.3593750000,-63698.7343750000,-57375.7031250000,-79292.7890625000,-51299.6796875000,-65500.8046875000,-67192.6875000000,,,
3.7070312500,29,-54807.4687500000,-37618.8945312500,-50393.6953125000,-2132.1940917969,-79429.4687500000,-43858.7656250000,-73037.9375000000,-34266.4843750000,-102070.0390625000,-98578.0156250000,-63696.6875000000,-57372.5039062500,-79287.3281250000,-51293.8984375000,-65489.1601562500,-67187.9531250000,,,
3.7109375000,29,-54825.5234375000,-37633.3710937500,-50405.7929687500,-2143.0964355469,-79436.8906250000,-43864.8984375000,-73036.6875000000,-34272.0078125000,-102070.0390625000,-98578.9531250000,-63702.6757812500,-57375.6562500000,-79296.2109375000,-51301.3476562500,-65496.1914062500,-67195.1796875000,,,
3.7148437500,29,-54846.4062500000,-37653.8632812500,-50422.0351562500,-2156.7363281250,-79449.4609375000,-43877.0195312500,-73048.0156250000,-34282.7890625000,-102070.0390625000,-98590.0625000000,-63715.1093750000,-57386.7500000000,-79308.6796875000,-51316.2500000000,-65515.5039062500,-67214.0078125000,,,
3.7187500000,29,-54854.7148437500,-37657.8554687500,-50427.5351562500,-2163.4895019531,-79459.7578125000,-43887.3867187500,-73084.7812500000,-34288.3398437500,-102070.0390625000,-98600.8671875000,-63720.7929687500,-57390.7812500000,-79317.3593750000,-51325.5468750000,-65527.5000000000,-67215.9609375000,,,
3.7226562500,29,-54847.9140625000,-37646.2226562500,-50418.2890625000,-2154.9721679688,-79462.3750000000,-43889.1367187500,-73124.3515625000,-34286.7070312500,-102070.0390625000,-98601.9062500000,-63716.9492187500,-57385.2304687500,-79314.9140625000,-51322.6289062500,-65525.9296875000,-67207.7734375000,,,
3.7265625000,29,-54844.4218750000,-37642.6914062500,-50411.2929687500,-2151.2124023438,-79459.1875000000,-43888.0078125000,-73113.1953125000,-34280.6718750000,-102070.0390625000,-98598.2578125000,-63711.0703125000,-57379.8046875000,-79314.1796875000,-51319.2343750000,-65520.4804687500,-67200.9453125000,,,
3.7304687500,29,-54858.2421875000,-37657.2578125000,-50424.3828125000,-2162.6865234375,-79463.1250000000,-43889.6132812500,-73060.0078125000,-34278.8242187500,-102070.0390625000,-98600.8437500000,-63715.5585937500,-57385.1328125000,-79317.9765625000,-51326.2773437500,-65525.8710937500,-67211.0078125000,,,
3.7343750000,29,-54881.4960937500,-37682.1640625000,-50450.2031250000,-2182.8605957031,-79480.5546875000,-43904.6406250000,-73054.8359375000,-34290.4453125000,-102070.0390625000,-98614.8984375000,-63728.2500000000,-57400.9140625000,-79329.7421875000,-51343.5937500000,-65541.6640625000,-67230.9140625000,,,
3.7382812500,29,-54892.7890625000,-37688.8671875000,-50460.8632812500,-2193.7626953125,-79495.0156250000,-43916.1640625000,-73082.0078125000,-34303.5859375000,-102070.0390625000,-98628.4765625000,-63737.5585937500,-57408.0937500000,-79335.3515625000,-51351.7578125000,-65547.9218750000,-67236.7109375000,,,
